Label,MaxLongestRepeatingCharacterSubject,MinCharacterDiversitySubject,RatioNonAlphaNumToAllSubject,RatioDigitToAllSubject,RatioUpperToAllSubject,RatioUpperLowerSubject,CountCharsSubject,AllCountCapWordSubject,CountCapWordSubject,AllCountDigitWordSubject,SingleCharWordsSubject,WordsMaxCharSubject,AlphaOnlySubject,SingleDigitWordsSubject,AlphaNumericSubject,SingleLetterWordsSubject,MultipartMixedUnique,MultipartAlternativeUnique,TextPlainUnique,Year,Month,CountOfTo,Day,Hour,Minute,Second,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric,UniqueContentTypesAttachment,CountOfAttachments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.316074013,0.5,0,0.222222222,0.285714286,37,0,2,0,0,9,6,0,0,0,0,0,1,2002,10,1,6,15,21,53,0.673469388,51,8,139.5251978,3.98728015,0.121212121,2017.385691,112,3,1.152347923,0,0.4,1,1,1,12.6,27.09090909,5.727272727,1.181818182,11,1,22,0,1,0,3,16,45,18,16,6,5,19,1,8,366,149,6,1,0,0,1,25,5,81,0,6,0,11,67,0,0,0,1,0,57,391,0,129,10,22,5.244897959,25,559,21,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.320469248,0,0,1,0,31,1,1,0,3,7,7,0,0,1,0,0,1,2002,10,1,6,15,21,57,0.9,16,2,100,2.857102837,0.111111111,2696.159046,0,3,1.159608676,0,0.333333333,0.769230769,1,0.333333333,13,20.66666667,4.333333333,1,3,0,3,0,1,0,3,5,9,7,5,0,1,3,1,1,80,0,0,1,0,0,0,8,2,17,0,6,0,3,12,0,0,0,2,0,13,88,0,32,10,29,6.7,4,155,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.379729661,0.5,0,0.125,0.142857143,24,0,1,0,0,8,3,0,0,0,0,0,1,2002,10,1,6,15,21,59,0.619047619,64,14,110.1392938,4.293844734,0.153846154,1681.960613,156,3,1.166497774,0,0.5,1,1,1,12.22222222,30.6,7.333333333,1.466666667,15,0,56,0,1,0,3,21,89,22,21,6,9,28,1,20,558,246,6,7,1,7,1,29,2,132,0,7,2,15,132,0,0,0,1,0,104,587,0,196,15,21,4.850340136,52,825,27,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.316074013,0.111111111,0,0.2,0.25,41,0,2,0,0,10,3,0,0,0,0,0,1,2002,10,1,6,15,21,58,0.637426901,81,13,90.28419001,4.475254719,0.119266055,2001.57617,191,3,1.158649889,0,0.4,1,1,0.5,12.7,31.33333333,7.055555556,1.111111111,18,1,57,0,1,0,3,21,107,30,21,5,10,35,1,21,635,288,4,6,0,5,1,34,6,144,0,5,1,13,165,0,1,0,1,0,122,669,0,228,11,14,4.432748538,53,940,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.414213562,0,0,0.25,0.333333333,5,0,1,0,1,4,1,0,0,0,0,0,1,2002,10,1,6,15,22,0,0.626168224,51,12,272.5128832,3.856346154,0.179104478,1956.747074,75,3,1.134497684,0,0.4,1,1,0.5,19.66666667,19.91666667,4.916666667,1.166666667,12,0,11,0,1,0,3,16,38,17,16,12,3,27,1,10,435,89,12,1,0,2,0,22,21,93,0,12,0,22,49,0,0,0,1,0,47,457,0,180,11,119,7.308411215,28,772,20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.348006155,0,0,0.2,0.25,22,0,2,0,0,6,5,0,0,0,0,0,1,2002,10,1,6,17,22,54,0.763888889,44,8,104.1666667,3.888075025,0.145454545,2138.33306,56,3,1.157670847,0,0.5,1,1,0.5,11,25.25,5.5,1.375,8,0,11,0,1,0,3,13,31,14,13,4,4,13,1,5,301,69,4,2,0,0,1,26,1,61,0,7,1,11,41,0,0,0,1,0,40,327,0,97,11,14,6.027777778,20,451,13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0,0,0.166666667,0.2,40,0,1,0,0,6,8,0,0,0,0,0,1,2002,10,1,6,17,22,55,0.869565217,18,1,151.2287335,2.931923293,0.05,3135.494216,0,3,1.159608676,0,0.333333333,0.769230769,1,0.333333333,13,19.25,3.25,1,4,0,3,0,1,0,3,4,10,8,4,0,1,6,1,0,96,0,0,1,0,0,0,7,2,17,0,7,0,3,12,0,0,0,2,0,13,103,0,35,11,29,6.47826087,4,174,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.305299881,0,0,0.142857143,0.166666667,29,0,2,0,0,11,4,0,0,0,0,0,1,2002,10,1,6,17,22,57,0.863636364,17,1,165.2892562,2.878218307,0.052631579,2936.490331,0,3,1.153266164,0,0.333333333,0.769230769,1,0.333333333,11,19,3.666666667,1,3,0,2,0,1,0,3,4,7,7,4,0,1,7,1,0,73,0,0,1,0,0,0,7,2,15,0,7,0,3,10,0,0,0,2,0,10,80,0,34,11,32,5.863636364,4,152,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.296839555,0,0,0.333333333,0.5,48,0,3,0,0,8,9,0,0,0,0,0,1,2002,10,1,6,17,22,58,0.821428571,20,1,178.5714286,3.047277078,0.043478261,2554.690124,0,3,1.153266164,0,0.5,0.769230769,1,0.333333333,17,24.5,4.25,1,4,0,6,0,1,0,3,5,13,8,5,0,1,6,1,1,117,0,0,1,0,0,0,8,2,22,0,7,1,3,16,0,0,0,2,0,17,125,0,40,11,29,6.142857143,6,201,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.379729661,0,0,0.25,0.333333333,34,0,2,0,0,8,7,0,0,0,0,0,1,2002,10,1,6,17,22,59,0.787878788,23,0,220.3856749,3.128724192,0,3030.306553,0,3,1.159608676,0,0.333333333,0.769230769,1,0.5,18,22.25,4.5,1,4,0,3,0,1,0,3,10,9,8,10,0,1,11,1,0,100,0,0,2,0,0,0,15,5,22,0,7,0,3,17,0,0,0,2,0,18,115,0,45,10,29,4.878787879,6,196,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.320469248,0.333333333,0,1,0.166666667,41,1,2,0,1,7,7,0,0,1,0,0,1,2002,10,1,1,3,37,47,0.860465116,34,1,108.1665765,3.523355728,0.027027027,4638.813476,28,3,1.147407755,0,0.333333333,0.769230769,1,0.5,14,33,7,1.25,4,1,11,0,1,0,3,10,18,9,10,0,2,11,1,0,144,38,0,1,0,0,0,13,3,32,0,7,0,4,27,0,0,0,2,0,27,157,0,55,9,30,4.744186047,9,250,9,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.348006155,0,0,0.333333333,0.5,19,0,2,0,1,6,4,0,0,0,0,0,1,2002,10,1,1,3,37,51,0.846153846,41,0,110.9467456,3.674586185,0,5795.157454,0,3,1.147407755,0,0.333333333,1,1,0.5,36,30.6,7.2,1,5,1,15,0,1,0,3,9,27,9,9,1,1,13,1,1,164,0,0,1,0,1,0,12,3,40,0,8,2,3,35,0,0,0,1,0,35,176,0,64,11,32,4.326923077,16,280,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.333521432,0,0,0,0,17,0,0,0,0,10,3,0,0,0,0,0,1,2002,10,1,1,3,37,52,0.554726368,157,41,99.50248756,4.999503091,0.183856502,2026.073963,500,3,1.135370733,0,0.5,1,1,1,19.5,39.45454545,9.424242424,1.242424242,33,5,162,0,1,0,4,60,254,45,60,10,16,74,1,57,1415,854,10,20,1,22,2,77,22,357,0,11,12,32,306,0,0,1,1,0,302,1492,0,447,13,66,4.328358209,150,2049,61,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.320469248,0,0,0.142857143,0.166666667,30,0,1,0,0,7,5,0,0,0,0,0,1,2002,10,1,1,3,37,54,0.921052632,33,1,55.40166205,3.51437218,0.028571429,6365.77578,0,3,1.147407755,0,0.333333333,0.769230769,1,0.5,26,27.8,5.2,1,5,1,8,0,1,0,3,4,24,9,4,0,1,8,1,0,164,0,0,2,0,1,0,7,3,31,0,7,0,3,26,0,0,0,1,0,26,171,0,51,12,29,5.736842105,9,259,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.305299881,0.090909091,0,0.090909091,0.111111111,46,0,1,0,1,8,5,0,0,0,0,0,1,2002,10,1,1,3,37,55,0.9,24,3,66.66666667,3.262567946,0.111111111,3061.077643,0,3,1.142809484,0,0.229166667,0.25,1,0.5,25,29.5,6.25,1,4,1,12,0,1,0,3,5,22,8,5,0,1,5,1,3,142,0,0,2,0,2,0,8,3,27,0,3,0,2,24,0,0,0,1,0,25,150,0,39,10,12,5.8,11,208,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.379729661,0,0,0.25,0.333333333,31,0,1,0,1,6,6,0,0,0,0,0,1,2002,10,1,1,3,37,57,0.75,49,10,90.70294785,4.025495557,0.158730159,1993.867559,56,3,1.164470526,0,0.4,1,1,0.5,14.25,26.11111111,6.333333333,1.333333333,9,1,26,0,1,0,3,11,45,15,11,5,4,13,1,9,326,81,4,2,0,0,1,18,1,73,0,7,1,10,55,0,0,0,1,0,51,344,0,109,11,21,5.380952381,26,488,11,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.383087554,0,0,1,0.333333333,29,1,3,0,0,7,6,0,0,0,0,0,1,2002,10,1,1,3,37,58,0.853658537,30,4,83.28375967,3.497937571,0.114285714,2599.500447,0,3,1.147407755,0,0.5,0.769230769,1,0.333333333,31,29.25,7.75,1,4,1,16,0,1,0,3,8,24,8,8,0,1,6,1,3,128,0,0,2,0,1,0,15,4,36,0,6,1,3,30,0,0,0,1,0,30,143,0,53,8,30,4.658536585,16,233,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.316074013,0,0,0.142857143,0.166666667,30,0,1,0,0,9,4,0,0,0,0,0,1,2002,10,1,1,3,38,0,0.68,48,12,98,4.082647575,0.176470588,1565.757863,116,3,1.154419356,0,0.4,1,1,1,9.285714286,29.44444444,7.222222222,1.666666667,9,0,26,0,1,0,5,12,54,15,12,4,7,22,1,11,401,166,4,3,1,3,3,32,4,85,0,7,1,10,63,0,0,0,1,0,61,433,0,131,12,21,5.67,34,599,18,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.348006155,0,0,0.166666667,0.2,11,0,1,0,0,6,2,0,0,0,0,0,1,2002,10,1,1,3,38,1,0.62745098,52,7,301.8069973,3.782057593,0.109375,2466.652167,72,3,1.139777392,0,0.4,1,1,0.5,17.66666667,18.25,4.416666667,1.166666667,12,1,12,0,1,0,3,15,33,17,15,12,3,26,1,7,420,83,12,1,1,0,0,19,20,87,0,12,2,21,43,0,0,0,1,0,41,439,0,174,12,120,7.490196078,24,749,16,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.270981615,0,0,1,0.2,34,1,2,0,0,11,5,0,0,0,0,0,1,2002,10,1,1,3,38,3,0.725490196,57,13,99.96155325,4.150816395,0.175675676,2013.22346,55,3,1.151410255,0,0.5,1,1,2,37.5,31.16666667,6.25,1,12,3,29,0,1,0,6,12,61,19,12,6,2,16,1,13,474,77,6,3,1,2,0,24,4,92,0,7,1,9,89,0,0,0,1,0,69,498,0,155,12,42,6.294117647,30,713,27,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.379729661,0,0,0.333333333,0.5,53,0,2,0,1,9,9,0,0,0,0,0,1,2002,10,1,1,3,38,4,0.880952381,33,3,68.02721088,3.560176286,0.081081081,3457.344397,0,3,1.147407755,0,0.333333333,0.769230769,1,0.333333333,30,31,6,1,5,1,10,0,1,0,3,9,22,9,9,0,1,9,1,1,169,0,0,1,0,1,0,12,4,34,0,7,0,3,29,0,0,0,1,0,30,181,0,54,11,29,5.404761905,11,272,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.348006155,0,0,0.333333333,0.5,15,0,2,0,0,6,3,0,0,0,0,0,1,2002,10,1,1,3,38,5,0.663865546,56,17,112.986371,4.183944165,0.215189873,1641.525026,134,3,1.164470526,0,0.5,1,1,2,16.2,27.75,6.75,1.333333333,12,0,33,0,1,0,4,21,62,18,21,6,5,21,1,16,449,185,6,4,0,4,2,39,2,107,0,8,1,12,82,0,0,0,1,0,75,488,0,153,10,15,5.285714286,44,673,22,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.348006155,0,0,0.166666667,0.2,39,0,2,0,0,6,7,0,0,0,0,0,1,2002,10,1,1,3,38,7,0.885714286,28,2,81.63265306,3.381964473,0.064516129,3673.859664,0,3,1.141980128,0,0.333333333,0.769230769,1,0.333333333,23,25,4.6,1,5,0,8,0,1,0,3,5,20,9,5,0,1,9,1,1,156,0,0,1,0,2,0,8,3,28,0,7,0,3,23,0,0,0,1,0,23,164,0,48,12,29,6.028571429,7,249,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.345900193,0,0,0.25,0.333333333,33,0,2,0,0,8,5,0,0,0,0,0,1,2002,10,1,1,3,38,9,0.875,25,2,97.65625,3.276097603,0.071428571,3234.686843,0,3,1.141980128,0,0.333333333,0.769230769,1,0.333333333,22,32,5.5,1,4,0,7,0,1,0,3,10,13,8,10,0,1,6,1,1,141,0,0,1,0,0,0,13,2,26,0,7,0,3,21,0,0,0,2,0,22,154,0,44,12,29,6.25,6,234,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.349503719,0,0,0.25,0.333333333,28,0,1,0,0,11,5,0,0,0,0,0,1,2002,10,1,1,3,38,10,0.779220779,48,9,84.33125316,3.991655908,0.15,2171.902711,96,2,1.156670657,0,0.5,1,1,1,8.5,31.5,6.375,1.5,8,0,21,0,1,0,3,9,43,15,9,2,6,16,1,7,331,134,2,2,1,2,0,12,2,65,2,8,1,9,50,0,0,0,1,0,49,343,0,105,13,47,5.831168831,20,509,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.296839555,0,0,0.125,0.142857143,23,0,1,0,0,14,2,0,0,0,0,0,1,2002,10,1,1,3,38,11,0.733333333,60,12,92.5170068,4.196587431,0.155844156,2107.970276,127,3,1.159608676,0,0.4,1,1,0.5,14.8,30.36363636,6.727272727,1.363636364,11,1,30,0,1,0,5,17,55,16,17,7,5,23,1,12,410,172,6,4,0,6,1,27,3,94,0,6,1,11,70,0,0,0,1,0,67,437,0,123,14,18,5.266666667,31,593,17,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.316074013,0,0,0.076923077,0.083333333,24,0,1,0,1,13,2,0,0,0,0,0,1,2002,10,1,1,16,48,35,0.634453782,115,22,96.39149778,4.724951857,0.145695364,2295.313533,291,3,1.127840349,0,0.5,1,1,0.5,17.4,38,8.238095238,1.333333333,21,3,65,0,1,0,3,59,115,30,59,9,10,43,1,31,961,399,7,8,2,3,0,83,14,204,2,12,1,24,207,0,0,1,1,0,165,1044,0,329,14,81,5.357142857,66,1483,41,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.383087554,0,0,0.333333333,0.5,11,0,1,0,0,7,2,0,0,0,0,0,1,2002,10,1,1,16,48,36,0.729508197,68,13,65.84251545,4.366431832,0.146067416,2035.989871,133,3,1.164595497,0,0.428571429,1,1,1,18,37.81818182,8.181818182,1.272727273,11,1,39,0,1,0,3,15,74,18,15,4,5,20,1,14,511,201,4,2,2,1,0,19,2,107,5,9,0,9,86,0,0,0,1,0,86,530,0,154,12,51,5.524590164,34,752,27,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.320469248,0,0,0.142857143,0.166666667,7,0,1,0,0,7,1,0,0,0,0,0,1,2002,10,1,1,16,48,38,0.728571429,38,9,110.2040816,3.817656987,0.176470588,1666.717364,42,2,1.174701494,0,0.428571429,1,1,0.5,14.66666667,27.14285714,6.285714286,1.285714286,7,1,23,0,1,0,3,9,35,14,9,2,3,16,1,5,238,64,2,4,0,5,0,12,2,61,8,8,0,6,42,0,0,0,1,0,42,250,0,102,12,68,5.5,18,433,19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0,0,0.125,0.142857143,20,0,1,0,0,8,3,0,0,0,0,0,1,2002,10,1,1,16,48,39,0.790697674,28,3,129.7998918,3.434539798,0.088235294,2131.346732,37,2,1.163250323,0,0.428571429,1,1,0.333333333,6,19.8,4.8,1.4,5,0,7,0,1,0,3,9,13,12,9,4,4,13,1,2,155,43,3,2,0,2,0,12,0,35,2,8,0,7,22,0,0,0,1,0,20,167,0,65,8,47,6.162790698,10,290,12,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.379729661,0.2,0.2,0.2,0.5,17,0,0,0,0,7,2,0,1,0,0,0,1,2002,10,1,1,16,48,40,0.622727273,105,17,107.4380165,4.622087657,0.124087591,2309.146793,229,3,1.151410255,0,0.5,1,1,2,26.5,37.23809524,7.571428571,1.142857143,21,2,66,0,1,0,6,12,150,29,12,8,6,40,1,23,943,330,6,2,0,7,0,24,15,187,0,7,2,13,210,0,0,0,1,0,151,967,0,295,15,23,4.990909091,69,1313,55,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.316074013,0,1,1,0.333333333,34,1,4,1,1,9,5,0,0,0,0,0,1,2002,10,1,1,16,48,42,0.76744186,51,11,70.30827474,4.097580715,0.166666667,1959.91281,52,3,1.153266164,0,0.666666667,0.769230769,1,0.333333333,23.66666667,46.125,8.875,1.125,8,2,31,0,1,0,3,7,67,12,7,0,3,12,1,11,387,82,0,1,0,3,0,11,5,77,0,6,0,4,72,0,0,0,1,0,71,398,0,101,11,29,5.197674419,26,539,25,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.316074013,0.5,0,0.333333333,0.5,39,0,5,0,1,10,5,0,0,0,0,0,1,2002,10,1,1,16,48,43,0.818181818,38,5,92.56198347,3.72056071,0.111111111,2576.142762,0,3,1.147407755,0,0.333333333,0.769230769,1,0.5,47,36.4,9.4,1,5,0,24,0,1,0,3,8,40,9,8,0,1,8,1,6,196,0,0,2,0,4,0,12,3,51,0,6,0,3,46,0,0,0,1,0,47,208,0,67,9,29,4.618181818,22,312,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.296839555,0,0,1,0.25,45,1,2,0,0,8,8,0,0,0,0,0,1,2002,10,1,1,16,48,44,0.966666667,28,1,22.22222222,3.35498757,0.034482759,9863.472407,0,3,1.160548046,0,0.229166667,0.25,1,0.5,25,34.25,6.25,1,4,0,8,0,1,0,3,6,20,8,6,0,1,5,1,0,152,0,0,3,0,1,0,10,3,26,0,3,0,2,24,0,0,0,1,0,25,162,0,39,11,12,6.166666667,9,220,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.270981615,0,0,0.166666667,0.2,60,0,6,0,2,11,7,0,0,1,0,0,1,2002,10,1,1,16,48,46,0.811594203,45,9,63.01197227,3.957753998,0.160714286,2155.54513,34,3,1.147407755,0,0.333333333,0.769230769,1,1,29,43.57142857,8.285714286,1.142857143,7,2,26,0,1,0,3,4,55,11,4,0,2,9,1,8,324,56,0,1,0,2,0,7,5,62,0,6,0,4,57,0,0,0,1,0,58,331,0,81,13,29,5.463768116,19,451,22,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0,0,0.25,0.333333333,36,0,1,0,0,6,7,0,0,0,0,0,1,2002,10,1,1,16,48,47,0.928571429,24,2,51.02040816,3.233183484,0.076923077,4331.865863,0,3,1.148270823,0,0.229166667,0.25,1,0.5,25,32,6.25,1,4,0,9,0,1,0,3,4,22,8,4,0,1,2,1,1,147,0,0,1,0,0,0,6,2,26,0,3,0,2,23,0,0,0,2,0,25,153,0,36,9,12,6.285714286,9,208,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.368738107,0,0,0.333333333,0.5,44,0,1,0,1,9,9,0,0,1,0,0,1,2002,10,1,1,16,48,48,0.837837838,27,2,116.8736304,3.357829738,0.064516129,2798.461382,0,3,1.166497774,0,0.333333333,0.769230769,1,0.333333333,27,31.5,6.75,1,4,0,10,0,1,0,4,7,21,8,7,0,1,6,1,2,139,0,0,2,0,0,0,13,2,31,0,7,0,3,26,0,0,0,2,0,27,152,0,49,11,29,5.351351351,10,237,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.291549665,0,0.5,0.25,0.333333333,64,0,6,0,2,10,9,0,1,0,0,0,1,2002,10,1,1,16,48,49,0.717948718,66,10,86.20059902,4.275555197,0.119047619,2222.347836,101,3,1.147407755,0,0.333333333,1,1,1,16.5,46.8,9.8,1.4,10,3,60,0,1,0,3,8,91,14,8,1,6,15,1,16,485,196,0,1,0,4,0,11,5,105,0,6,0,9,99,0,0,0,1,0,98,496,0,131,13,35,4.700854701,39,675,23,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.345900193,0.5,0,0.25,0.333333333,52,0,6,0,2,9,6,0,0,0,0,0,1,2002,10,1,1,16,48,51,0.58490566,40,11,149.5194019,3.927933677,0.177419355,1314.241927,72,3,1.147407755,0,0.5,0.769230769,1,1,17,39.875,10.625,1.5,8,1,53,0,1,0,3,7,79,12,7,0,5,18,1,15,337,150,0,2,0,7,0,10,5,91,0,7,2,7,84,0,0,0,1,0,85,347,0,118,9,29,3.726415094,37,505,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.292392221,0,0,1,0.333333333,69,1,10,0,3,13,10,0,0,0,0,0,1,2002,10,1,1,16,48,54,0.843137255,37,4,76.8935025,3.693848159,0.093023256,2817.80837,0,3,1.147407755,0,0.5,0.769230769,1,1,39,37.4,7.8,1,5,0,15,0,1,0,4,15,25,9,15,0,1,6,1,3,192,0,0,3,0,0,0,23,5,45,0,6,2,3,38,0,0,0,2,0,39,215,0,63,10,29,5.156862745,14,315,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.348006155,0,0,0.25,0.333333333,41,0,5,0,1,10,6,0,0,0,0,0,1,2002,10,1,1,16,48,55,0.802325581,55,12,56.78745268,4.158108382,0.173913043,2195.356882,47,3,1.141980128,0,0.5,1,1,0.5,24.33333333,42.125,9.125,1.25,8,1,35,0,1,0,3,11,61,12,11,2,3,8,1,11,336,84,0,4,0,1,0,22,4,79,0,6,1,5,72,0,0,0,1,0,70,358,0,98,11,37,4.813953488,30,504,16,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.320469248,0,0,0.125,0.142857143,43,0,1,0,0,8,6,0,0,0,0,0,1,2002,10,1,1,16,48,52,0.584848485,144,23,83.56290174,4.927516144,0.119170984,2284.132413,332,3,1.164470526,0,0.5,1,1,1,21.16666667,41.6,10.16,1.32,25,5,135,0,1,0,3,43,214,34,43,7,12,51,1,38,1148,537,6,6,0,16,1,58,12,290,0,8,8,19,291,0,0,0,1,0,247,1206,0,397,11,31,4.139393939,124,1667,51,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.270981615,0.5,0,1,1,56,2,8,0,2,11,9,0,0,1,0,0,1,2002,10,1,1,16,48,57,0.861111111,28,2,123.4567901,3.352469878,0.064516129,3702.96957,0,3,1.153266164,0,0.333333333,1,1,1,26,30.5,6.5,1,4,0,9,0,1,0,4,6,21,8,6,1,1,5,1,2,137,0,0,3,0,0,0,14,4,31,0,6,0,3,26,0,0,0,2,0,25,151,0,49,10,33,5.611111111,11,240,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,2,1.316074013,0,0,0.5,1,51,0,6,0,1,9,9,0,0,0,0,0,1,2002,10,1,1,16,48,59,0.747368421,57,10,110.8033241,4.105083975,0.14084507,2309.466138,49,3,1.147407755,0,0.5,1,1,1,38,44,9.5,1,8,0,37,0,1,0,3,23,56,12,23,1,2,9,1,11,354,73,0,2,0,1,0,29,6,85,0,6,0,8,78,0,0,0,1,0,75,383,0,111,13,33,4.705263158,35,538,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham,1,1.292392221,0,0,1,0.333333333,74,1,10,0,3,13,10,0,0,0,0,0,1,2002,10,1,1,16,49,0,0.822222222,31,4,98.7654321,3.536954686,0.108108108,2347.441869,0,3,1.153266164,0,0.333333333,0.769230769,1,1,34,33,6.8,1,5,0,12,0,1,0,3,11,25,9,11,0,1,7,1,4,182,0,0,2,0,1,0,16,5,39,0,6,0,3,34,0,0,0,1,0,34,198,0,58,13,29,5.444444444,11,293,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
